"code","iso","country","FGP.raw.1750","FGP.raw.1751","FGP.raw.1752","FGP.raw.1753","FGP.raw.1754","FGP.raw.1755","FGP.raw.1756","FGP.raw.1757","FGP.raw.1758","FGP.raw.1759","FGP.raw.1760","FGP.raw.1761","FGP.raw.1762","FGP.raw.1763","FGP.raw.1764","FGP.raw.1765","FGP.raw.1766","FGP.raw.1767","FGP.raw.1768","FGP.raw.1769","FGP.raw.1770","FGP.raw.1771","FGP.raw.1772","FGP.raw.1773","FGP.raw.1774","FGP.raw.1775","FGP.raw.1776","FGP.raw.1777","FGP.raw.1778","FGP.raw.1779","FGP.raw.1780","FGP.raw.1781","FGP.raw.1782","FGP.raw.1783","FGP.raw.1784","FGP.raw.1785","FGP.raw.1786","FGP.raw.1787","FGP.raw.1788","FGP.raw.1789","FGP.raw.1790","FGP.raw.1791","FGP.raw.1792","FGP.raw.1793","FGP.raw.1794","FGP.raw.1795","FGP.raw.1796","FGP.raw.1797","FGP.raw.1798","FGP.raw.1799","FGP.raw.1800","FGP.raw.1801","FGP.raw.1802","FGP.raw.1803","FGP.raw.1804","FGP.raw.1805","FGP.raw.1806","FGP.raw.1807","FGP.raw.1808","FGP.raw.1809","FGP.raw.1810","FGP.raw.1811","FGP.raw.1812","FGP.raw.1813","FGP.raw.1814","FGP.raw.1815","FGP.raw.1816","FGP.raw.1817","FGP.raw.1818","FGP.raw.1819","FGP.raw.1820","FGP.raw.1821","FGP.raw.1822","FGP.raw.1823","FGP.raw.1824","FGP.raw.1825","FGP.raw.1826","FGP.raw.1827","FGP.raw.1828","FGP.raw.1829","FGP.raw.1830","FGP.raw.1831","FGP.raw.1832","FGP.raw.1833","FGP.raw.1834","FGP.raw.1835","FGP.raw.1836","FGP.raw.1837","FGP.raw.1838","FGP.raw.1839","FGP.raw.1840","FGP.raw.1841","FGP.raw.1842","FGP.raw.1843","FGP.raw.1844","FGP.raw.1845","FGP.raw.1846","FGP.raw.1847","FGP.raw.1848","FGP.raw.1849","FGP.raw.1850","FGP.raw.1851","FGP.raw.1852","FGP.raw.1853","FGP.raw.1854","FGP.raw.1855","FGP.raw.1856","FGP.raw.1857","FGP.raw.1858","FGP.raw.1859","FGP.raw.1860","FGP.raw.1861","FGP.raw.1862","FGP.raw.1863","FGP.raw.1864","FGP.raw.1865","FGP.raw.1866","FGP.raw.1867","FGP.raw.1868","FGP.raw.1869","FGP.raw.1870","FGP.raw.1871","FGP.raw.1872","FGP.raw.1873","FGP.raw.1874","FGP.raw.1875","FGP.raw.1876","FGP.raw.1877","FGP.raw.1878","FGP.raw.1879","FGP.raw.1880","FGP.raw.1881","FGP.raw.1882","FGP.raw.1883","FGP.raw.1884","FGP.raw.1885","FGP.raw.1886","FGP.raw.1887","FGP.raw.1888","FGP.raw.1889","FGP.raw.1890","FGP.raw.1891","FGP.raw.1892","FGP.raw.1893","FGP.raw.1894","FGP.raw.1895","FGP.raw.1896","FGP.raw.1897","FGP.raw.1898","FGP.raw.1899","FGP.raw.1900","FGP.raw.1901","FGP.raw.1902","FGP.raw.1903","FGP.raw.1904","FGP.raw.1905","FGP.raw.1906","FGP.raw.1907","FGP.raw.1908","FGP.raw.1909","FGP.raw.1910","FGP.raw.1911","FGP.raw.1912","FGP.raw.1913","FGP.raw.1914","FGP.raw.1915","FGP.raw.1916","FGP.raw.1917","FGP.raw.1918","FGP.raw.1919","FGP.raw.1920","FGP.raw.1921","FGP.raw.1922","FGP.raw.1923","FGP.raw.1924","FGP.raw.1925","FGP.raw.1926","FGP.raw.1927","FGP.raw.1928","FGP.raw.1929","FGP.raw.1930","FGP.raw.1931","FGP.raw.1932","FGP.raw.1933","FGP.raw.1934","FGP.raw.1935","FGP.raw.1936","FGP.raw.1937","FGP.raw.1938","FGP.raw.1939","FGP.raw.1940","FGP.raw.1941","FGP.raw.1942","FGP.raw.1943","FGP.raw.1944","FGP.raw.1945","FGP.raw.1946","FGP.raw.1947","FGP.raw.1948","FGP.raw.1949","FGP.raw.1950","FGP.raw.1951","FGP.raw.1952","FGP.raw.1953","FGP.raw.1954","FGP.raw.1955","FGP.raw.1956","FGP.raw.1957","FGP.raw.1958","FGP.raw.1959","FGP.raw.1960","FGP.raw.1961","FGP.raw.1962","FGP.raw.1963","FGP.raw.1964","FGP.raw.1965","FGP.raw.1966","FGP.raw.1967","FGP.raw.1968","FGP.raw.1969","FGP.raw.1970","FGP.raw.1971","FGP.raw.1972","FGP.raw.1973","FGP.raw.1974","FGP.raw.1975","FGP.raw.1976","FGP.raw.1977","FGP.raw.1978","FGP.raw.1979","FGP.raw.1980","FGP.raw.1981","FGP.raw.1982","FGP.raw.1983","FGP.raw.1984","FGP.raw.1985","FGP.raw.1986","FGP.raw.1987","FGP.raw.1988","FGP.raw.1989","FGP.raw.1990","FGP.raw.1991","FGP.raw.1992","FGP.raw.1993","FGP.raw.1994","FGP.raw.1995","FGP.raw.1996","FGP.raw.1997","FGP.raw.1998","FGP.raw.1999","FGP.raw.2000","FGP.raw.2001","FGP.raw.2002","FGP.raw.2003","FGP.raw.2004","FGP.raw.2005","FGP.raw.2006","FGP.raw.2007","FGP.raw.2008","FGP.raw.2009","FGP.raw.2010","FGP.raw.2011","FGP.raw.2012","FGP.raw.2013","FGP.raw.2014","FGP.raw.2015","FGP.raw.2016","FGP.raw.2017","FGP.raw.2018","FGP.raw.2019","FGP.raw.2020","FGP.raw.2021"
466,"MLI","Mali",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
470,"MLT","Malta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183,0.000679,0.00141,0.0023,0.00326,0.00423,0.00512,0.00585,0.00634,0.00652,0.00638,0.00598,0.00539,0.00467,0.00389,0.00311,0.00239,0.0018,0.0014,0.00125,0.00129,0.00139,0.00154,0.00174,0.00197,0.00224,0.00252,0.00281,0.0031,0.00339,0.00368,0.004,0.00435,0.00474,0.00515,0.00559,0.00606,0.00656,0.00709,0.00765,0.00827,0.00898,0.00979,0.0107,0.0117,0.0127,0.0139,0.0151,0.0165,0.0179,0.0195,0.0217,0.0242,0.0271,0.0301,0.0332,0.0364,0.0396,0.0426,0.0453,0.048,0.0506,0.0532,0.0558,0.0584,0.0611,0.0638,0.0665,0.0692,0.0692,0.19,1.85,3.23,5.99,11.3,18,25.2,34.5,45.6,58,72.5,88.7,101,114,133,149,164,179,194,201,237,280,299,312,327,346,363,347,332,386,412
584,"MHL","Marshall Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
478,"MRT","Mauritania",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224,0.0842,0.178,0.295,0.429,0.685,1.15,1.76,2.5,3.29,4.11,4.9,5.62,6.23,6.67,6.92,7.2,7.84,8.81,9.8,10.7,11.7,12.6,12.6,13.3,13.9
480,"MUS","Mauritius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546,0.0546,0.0546,0.0546,0.0546,0.0546,0.0546,0.0546,0.0546,0.0546,0.0546,0.0546,0.0546,0.0546,0.0546,0.0546,0.0547,0.0547,0.0547,0.0547,0.0547,0.0547,0.0547,0.0547,0.0547,0.0547,0.0547,0.0547,0.0547,0.0547,0.0547,0.0547,0.0547,0.0547,0.0547,0.0547,0.0547,0.0547,0.0547,0.0547,0.0547,0.0639,0.0892,0.128,0.176,0.231,0.289,0.348,0.404,0.454,0.495,0.529,0.56,0.588,0.615,0.641,0.668,0.695,0.724,0.756,0.791,0.829,0.87,0.913,0.958,1.01,1.06,1.11,1.17,1.22,1.28,1.53,2.1,2.93,3.96,5.13,6.37,7.63,8.83,9.92,10.8,11.6,12.4,13.1,13.8,14.5,15.2,15.9,16.6,17.3,18.1,18.8,19.6,20.3,21.2,22,22.9,23.9,24.9,26,27.2,28.5,29.9,31.4,33.1,34.8,36.6,38.5,40.4,42.4,44.4,46.6,49.1,51.9,54.8,57.7,60.6,63.3,65.8,68,69.7,71.2,72.8,74.3,75.8,77.2,78.5,79.6,80.7,81.5,82.2,82.6,82.7,82.6,82.3,82,81.7,81.3,81.2,81.1,81.4,81.8,82.4,83.1,83.9,84.9,86.1,87.3,88.7,90.3,112,9.46,10.1,11.9,15.5,18.4,21.1,22.7,25.4,27.9,30.4,32.6,34.8,37.1,40,42.5,45.1,47.6,50.1,52.6,55.1,57.6
484,"MEX","Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.318,0.444,0.634,0.874,1.15,1.44,1.73,2.01,2.26,2.46,2.63,2.78,2.92,3.06,3.19,3.32,3.45,3.6,3.76,3.93,4.12,4.32,4.54,4.76,5,5.25,5.52,5.79,6.08,6.38,12.9,30,55.2,85.9,120,154,185,212,232,242,242,234,220,203,184,165,148,135,127,126,130,136,143,152,161,172,183,194,207,219,233,248,264,282,301,321,343,365,389,414,442,474,510,549,591,635,680,727,774,868,981,1010,1130,1250,1170,1380,1520,1660,1770,1890,2020,1960,2200,2370,2420,2660,3170,3590,3820,2890,3060,1990,2860,2450,2400,5340,5570,4740,6220,5090,4160,5620,8180,10600,16100,21500,22600,25000,28000,45100,33100,33700,35900,39200,39500,44100,46400,48800,51200,53500,55900
583,"FSM","Micronesia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
498,"MDA","Moldova",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.17e-05,1.37e-05,1.91e-05,2.74e-05,3.77e-05,4.95e-05,6.21e-05,7.47e-05,8.67e-05,9.75e-05,0.000106,0.000113,0.00012,0.000126,0.000132,0.000138,0.000143,0.000149,0.000155,0.000162,0.00017,0.000178,0.000187,0.000196,0.000206,0.000216,0.000227,0.000238,0.00025,0.000262,0.000275,0.000372,0.000614,0.000969,0.0014,0.00189,0.00239,0.00287,0.00331,0.00366,0.0039,0.00403,0.0041,0.00411,0.00409,0.00406,0.00402,0.00399,0.004,0.00406,0.00418,0.00434,0.00452,0.00472,0.00493,0.00515,0.0054,0.00566,0.00593,0.00622,0.00653,0.00687,0.00724,0.00764,0.00807,0.00852,0.00901,0.00951,0.01,0.0106,0.0111,0.0117,0.0124,0.0132,0.014,0.0149,0.0158,0.0166,0.0174,0.0182,0.0189,0.0196,0.0204,0.0212,0.0221,0.023,0.0239,0.0248,0.0256,0.0264,0.0271,0.0277,0.0282,0.0287,0.0291,0.0295,0.03,0.0304,0.031,0.0316,0.0316,0.0546,0.0776,0.288,0.334,0.679,0.963,1.27,1.44,1.71,2.17,2.96,4.07,5.36,7.11,9.26,10.5,12,13.5,14.8,16.3,18.4,19.6,20.6,22.4,26.4,27.6,28.2,29.8,31.4,33,34.6
492,"MCO","Monaco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00175,0.00204,0.00285,0.00408,0.00562,0.00738,0.00925,0.0111,0.0129,0.0145,0.0158,0.0169,0.0179,0.0188,0.0197,0.0205,0.0213,0.0222,0.0231,0.0242,0.0253,0.0265,0.0278,0.0292,0.0306,0.0322,0.0338,0.0355,0.0373,0.0391,0.0411,0.0564,0.0949,0.151,0.221,0.298,0.377,0.453,0.522,0.577,0.614,0.633,0.641,0.64,0.633,0.624,0.614,0.607,0.605,0.611,0.629,0.653,0.681,0.711,0.744,0.779,0.817,0.858,0.901,0.946,0.994,1.05,1.1,1.16,1.23,1.3,1.38,1.45,1.53,1.62,1.7,1.8,1.91,2.03,2.16,2.29,2.42,2.56,2.68,2.81,2.9,2.83,2.91,2.97,3.04,2.94,3.22,3.51,3.64,3.87,4.17,4.25,4.09,4.13,4.28,3.64,3.9,4.24,4.42,4.22,5.21,5.63,6.6,8.41,6.81,4.41,4.86,5.34,6.33,6.86,7.71,8.01,8.49,8.82,9.15,9.1,9.93,10.9,11.9,12.7,13.8,15.4,14,17,15.8,17.2,17.4,15.1,18.4,18.7,13.7,18.6
496,"MNG","Mongolia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,11.6,23.7,42.6,69,104,113,116,103,112,121,129,138,147,156
499,"MNE","Montenegro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0141,0.0197,0.0281,0.0388,0.0509,0.0638,0.0768,0.0892,0.1,0.109,0.117,0.123,0.13,0.136,0.141,0.147,0.153,0.16,0.167,0.174,0.183,0.192,0.201,0.211,0.222,0.233,0.245,0.257,0.27,0.283,0.337,0.463,0.646,0.874,1.13,1.41,1.68,1.95,2.19,2.39,2.56,2.73,2.89,3.05,3.2,3.36,3.51,3.67,3.82,3.98,4.15,4.31,4.49,4.68,4.87,5.07,5.29,5.53,5.77,6.04,6.32,6.64,6.98,7.35,7.73,8.13,8.55,8.98,9.42,9.87,10.4,10.9,11.5,12.2,12.8,13.4,14.1,14.6,15.1,14.9,39.6,22.7,28.4,45.8,52.4,61.6,39.8,40.3,52.5,50.5,54,73.6,86.8,94.6,91.3,80.2,77.2,81.7,79.2,69.7,69.4,69.3,29.1,12.3,32.2,59.3,85.4,93.1,121,171,214,267,292,341,389,446,494,540,591,642,681,763,809,857,871,945,984,1010,980,1110,1160
504,"MAR","Morocco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.14,14.8,21.4,28.8,37.6,48.8,63.1,82,106,103,115,126
