"code","iso","country","CDG.raw.1750","CDG.raw.1751","CDG.raw.1752","CDG.raw.1753","CDG.raw.1754","CDG.raw.1755","CDG.raw.1756","CDG.raw.1757","CDG.raw.1758","CDG.raw.1759","CDG.raw.1760","CDG.raw.1761","CDG.raw.1762","CDG.raw.1763","CDG.raw.1764","CDG.raw.1765","CDG.raw.1766","CDG.raw.1767","CDG.raw.1768","CDG.raw.1769","CDG.raw.1770","CDG.raw.1771","CDG.raw.1772","CDG.raw.1773","CDG.raw.1774","CDG.raw.1775","CDG.raw.1776","CDG.raw.1777","CDG.raw.1778","CDG.raw.1779","CDG.raw.1780","CDG.raw.1781","CDG.raw.1782","CDG.raw.1783","CDG.raw.1784","CDG.raw.1785","CDG.raw.1786","CDG.raw.1787","CDG.raw.1788","CDG.raw.1789","CDG.raw.1790","CDG.raw.1791","CDG.raw.1792","CDG.raw.1793","CDG.raw.1794","CDG.raw.1795","CDG.raw.1796","CDG.raw.1797","CDG.raw.1798","CDG.raw.1799","CDG.raw.1800","CDG.raw.1801","CDG.raw.1802","CDG.raw.1803","CDG.raw.1804","CDG.raw.1805","CDG.raw.1806","CDG.raw.1807","CDG.raw.1808","CDG.raw.1809","CDG.raw.1810","CDG.raw.1811","CDG.raw.1812","CDG.raw.1813","CDG.raw.1814","CDG.raw.1815","CDG.raw.1816","CDG.raw.1817","CDG.raw.1818","CDG.raw.1819","CDG.raw.1820","CDG.raw.1821","CDG.raw.1822","CDG.raw.1823","CDG.raw.1824","CDG.raw.1825","CDG.raw.1826","CDG.raw.1827","CDG.raw.1828","CDG.raw.1829","CDG.raw.1830","CDG.raw.1831","CDG.raw.1832","CDG.raw.1833","CDG.raw.1834","CDG.raw.1835","CDG.raw.1836","CDG.raw.1837","CDG.raw.1838","CDG.raw.1839","CDG.raw.1840","CDG.raw.1841","CDG.raw.1842","CDG.raw.1843","CDG.raw.1844","CDG.raw.1845","CDG.raw.1846","CDG.raw.1847","CDG.raw.1848","CDG.raw.1849","CDG.raw.1850","CDG.raw.1851","CDG.raw.1852","CDG.raw.1853","CDG.raw.1854","CDG.raw.1855","CDG.raw.1856","CDG.raw.1857","CDG.raw.1858","CDG.raw.1859","CDG.raw.1860","CDG.raw.1861","CDG.raw.1862","CDG.raw.1863","CDG.raw.1864","CDG.raw.1865","CDG.raw.1866","CDG.raw.1867","CDG.raw.1868","CDG.raw.1869","CDG.raw.1870","CDG.raw.1871","CDG.raw.1872","CDG.raw.1873","CDG.raw.1874","CDG.raw.1875","CDG.raw.1876","CDG.raw.1877","CDG.raw.1878","CDG.raw.1879","CDG.raw.1880","CDG.raw.1881","CDG.raw.1882","CDG.raw.1883","CDG.raw.1884","CDG.raw.1885","CDG.raw.1886","CDG.raw.1887","CDG.raw.1888","CDG.raw.1889","CDG.raw.1890","CDG.raw.1891","CDG.raw.1892","CDG.raw.1893","CDG.raw.1894","CDG.raw.1895","CDG.raw.1896","CDG.raw.1897","CDG.raw.1898","CDG.raw.1899","CDG.raw.1900","CDG.raw.1901","CDG.raw.1902","CDG.raw.1903","CDG.raw.1904","CDG.raw.1905","CDG.raw.1906","CDG.raw.1907","CDG.raw.1908","CDG.raw.1909","CDG.raw.1910","CDG.raw.1911","CDG.raw.1912","CDG.raw.1913","CDG.raw.1914","CDG.raw.1915","CDG.raw.1916","CDG.raw.1917","CDG.raw.1918","CDG.raw.1919","CDG.raw.1920","CDG.raw.1921","CDG.raw.1922","CDG.raw.1923","CDG.raw.1924","CDG.raw.1925","CDG.raw.1926","CDG.raw.1927","CDG.raw.1928","CDG.raw.1929","CDG.raw.1930","CDG.raw.1931","CDG.raw.1932","CDG.raw.1933","CDG.raw.1934","CDG.raw.1935","CDG.raw.1936","CDG.raw.1937","CDG.raw.1938","CDG.raw.1939","CDG.raw.1940","CDG.raw.1941","CDG.raw.1942","CDG.raw.1943","CDG.raw.1944","CDG.raw.1945","CDG.raw.1946","CDG.raw.1947","CDG.raw.1948","CDG.raw.1949","CDG.raw.1950","CDG.raw.1951","CDG.raw.1952","CDG.raw.1953","CDG.raw.1954","CDG.raw.1955","CDG.raw.1956","CDG.raw.1957","CDG.raw.1958","CDG.raw.1959","CDG.raw.1960","CDG.raw.1961","CDG.raw.1962","CDG.raw.1963","CDG.raw.1964","CDG.raw.1965","CDG.raw.1966","CDG.raw.1967","CDG.raw.1968","CDG.raw.1969","CDG.raw.1970","CDG.raw.1971","CDG.raw.1972","CDG.raw.1973","CDG.raw.1974","CDG.raw.1975","CDG.raw.1976","CDG.raw.1977","CDG.raw.1978","CDG.raw.1979","CDG.raw.1980","CDG.raw.1981","CDG.raw.1982","CDG.raw.1983","CDG.raw.1984","CDG.raw.1985","CDG.raw.1986","CDG.raw.1987","CDG.raw.1988","CDG.raw.1989","CDG.raw.1990","CDG.raw.1991","CDG.raw.1992","CDG.raw.1993","CDG.raw.1994","CDG.raw.1995","CDG.raw.1996","CDG.raw.1997","CDG.raw.1998","CDG.raw.1999","CDG.raw.2000","CDG.raw.2001","CDG.raw.2002","CDG.raw.2003","CDG.raw.2004","CDG.raw.2005","CDG.raw.2006","CDG.raw.2007","CDG.raw.2008","CDG.raw.2009","CDG.raw.2010","CDG.raw.2011","CDG.raw.2012","CDG.raw.2013","CDG.raw.2014","CDG.raw.2015","CDG.raw.2016","CDG.raw.2017","CDG.raw.2018","CDG.raw.2019","CDG.raw.2020","CDG.raw.2021"
36,"AUS","Australia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,9.84,14.8,19.7,24.6,29.5,34.4,39.4,44.3,328,600,418,470,315,496,820,1050,863,755,708,816,833,1020,1050,975,1100,1260,1140,1710,2600,2080,2370,2860,3030,3420,3400,3570,4160,4040,4180,4720,4890,4670,5140,5410,5310,5860,6610,6800,12000,13400,13400,13200,13600,14200,16900,18200,19700,17100,20500,22700,24500,26400,28800,25700,22700,24500,27000,25600,30300,27300,28700,29300,31900,33300,32800,34100,30900,27800,25900,23000,24000,25400,26700,29700,31900,34000,33000,37900,34200,40700,43000,41200,40300,38500,41600,44600,45100,44100,62500,67200,68500,67800,76800,79700,82100,83600,86900,93700,98500,101000,106000,112000,121000,134000,133000,143000,148000,156000,163000,168000,173000,187000,182000,186000,184000,197000,213000,216000,232000,242000,245000,235000,247000,253000,251000,268000,272000,290000,274000,273000,280000,289000,289000,293000,313000,318000,329000,337000,342000,338000,355000,349000,356000,363000,379000,386000,399000,408000,408000,406000,399000,388000,378000,382000,387000,384000,382000,388000,362000,354000
40,"AUT","Austria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,169,170,172,175,180,185,192,201,211,223,237,340,448,482,492,468,536,541,615,640,615,640,664,645,689,576,787,851,906,950,1140,1420,1570,1770,1960,1700,2140,2420,2840,2800,3130,3040,3130,3130,3770,4330,4270,4970,5680,6550,9730,7880,8260,8570,8530,7890,6820,7190,4820,6590,8150,8690,9860,13600,13400,14300,12200,10500,10800,9680,9620,11800,31700,13700,14100,15700,15300,16000,15200,16400,15900,17200,17400,19900,19300,23600,24200,27200,28600,30900,32800,33300,37200,38100,34500,34500,36500,38400,45900,57300,80600,58600,79000,66000,69400,81900,66700,47500,12200,4640,4480,4050,19400,25900,24900,23800,26800,25400,24800,26900,28100,32100,24900,24000,20100,18800,18200,18400,17900,20100,7600,8250,9330,9950,10500,11700,11500,5660,16100,22400,31000,33400,26100,28700,27000,26400,29500,34300,33400,34400,32700,32200,35200,36100,38200,41600,43500,42500,43400,44000,46400,48800,54900,56200,60300,64200,61500,58200,62800,60600,61800,66200,56600,60000,57500,56000,58800,58800,58000,61600,57500,58100,61300,64800,59600,60000,60100,63000,66700,66600,67400,65400,65900,69600,70800,75700,75600,77300,76100,73200,72900,66000,71100,68200,65400,65900,62200,64500,64900,67600,65300,66900,59300,61900
31,"AZE","Azerbaijan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209,0.00248,0.00164,0.00203,0.000522,0.000609,0.000692,0.000773,0.000853,0.000937,0.00102,0.00112,0.00122,0.00134,0.00147,0.00161,0.00178,0.00196,0.00217,0.0024,0.0113,0.00322,0.00423,0.00551,0.00684,0.0329,0.0092,0.0103,0.045,0.0474,0.464,0.481,0.473,0.744,1.02,1.15,1.46,2.03,3.45,3.4,3.43,3.01,3.29,6.74,10.4,16.4,26.6,37.6,45.3,56.3,63.9,87.7,95.2,105,152,193,200,253,274,274,334,409,426,503,460,630,625,712,804,860,1000,1130,1060,961,1000,735,836,883,884,946,980,926,941,913,950,1040,1110,985,416,500,440,428,525,589,611,652,778,943,922,1130,2080,2510,2380,2410,2730,2880,3150,3290,3490,3510,3630,3670,3490,3110,4220,2330,2720,3370,3820,4510,5150,5660,6470,7260,8200,9750,11600,13500,15700,17700,19900,22400,25900,29400,32800,36200,39800,44300,48400,52900,56900,59500,63700,68700,73100,77800,81600,85300,90400,89900,92400,93900,95100,96400,96200,96800,102000,96700,96800,95300,83900,82300,76400,66000,57600,48100,45800,44200,46100,42900,43500,42100,42200,37300,39100,41900,39000,35300,37600,32000,30200,32300,33800,34000,34800,35300,35400,35000,36800,37900,36900,38700
44,"BHS","Bahamas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.1,66.1,77.1,80.8,84.5,129,140,176,180,261,412,548,728,710,1090,1320,1100,1710,1630,1750,2580,6730,6490,7880,7390,8260,6470,9730,6610,6930,7990,2820,2270,2030,1870,1520,1420,1440,1550,1960,1860,1860,1860,1770,1760,1750,1740,1540,1930,1970,1960,1880,1940,1980,1990,1840,1790,1810,2380,1620,2410,1820,1930,2900,2380,2060,1810,1990,2050,2120,1870,2090
48,"BHR","Bahrain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,122,533,1950,3260,3480,3190,2970,2860,2620,2770,2830,3100,3440,4070,4750,4830,1660,1510,1690,1350,1450,2010,1550,1140,1990,2070,932,2930,2700,2070,2820,2220,1200,1890,2120,2490,3710,4180,4910,6760,6710,6870,8230,9420,9850,10300,9870,9920,11000,9410,10400,11500,12900,13200,14000,13500,14400,13700,12900,16900,17000,17100,17800,19700,20600,20300,21000,16400,18200,18900,20000,22300,22200,29500,32400,30800,31700,31400,30000,34100,33900,35200,34300,35800,28400,28700,27000,27700
50,"BGD","Bangladesh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,114,102,146,865,1070,1130,1150,1180,1210,1410,1430,1620,1580,1860,1910,2080,2390,2420,2900,3100,3100,3390,3730,4360,3890,4150,5280,5110,5630,6410,6620,6840,7670,8600,8890,9720,11100,10700,11800,13200,13700,16100,16400,16900,17500,18800,19600,21300,25700,26100,27200,27400,29700,31200,35800,36800,38600,41200,43000,46800,48100,50300,53400,57900,60100,64400,65200,69800,76900,79800,84500,90500,1e+05,98400,102000
52,"BRB","Barbados",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68,3.68,7.36,3.68,3.68,3.68,3.68,0,0,0,0,3.68,0,0,0,0,0,0,0,3.67,3.67,3.67,73.8,111,88.6,111,115,129,130,141,156,156,174,200,267,193,186,208,272,346,451,492,440,495,510,488,499,577,536,595,639,607,684,695,659,700,754,857,926,956,955,999,1080,1210,985,1110,749,817,833,908,1110,1170,1160,1190,1210,1260,1280,1330,1350,1380,1620,1610,1480,1530,1480,1450,1280,1280,1300,1190,1220,1260,1120,1240
112,"BLR","Belarus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.144,0.0959,0.12,0.146,0.17,0.194,0.216,0.239,0.262,0.287,0.313,0.342,0.375,0.411,0.451,0.497,0.548,0.606,0.671,0.743,0.901,1.18,1.54,1.91,2.25,2.57,2.89,3.16,3.36,4.92,6.14,5.56,6.12,7.09,6.99,19.5,22.7,21.1,27,29,37.2,38.5,40.5,51.9,64.9,88,102,129,144,167,200,214,240,298,357,369,439,470,481,573,681,711,838,791,1030,1030,1180,1330,1450,1680,1840,1750,1610,1720,1340,1530,1650,1650,1760,1790,1750,1850,1880,1850,1890,2020,1820,753,815,724,727,890,994,1080,1120,1430,1760,1790,2100,3490,4220,4210,4400,5110,5540,6160,6390,6760,6810,7480,7130,6080,6150,7300,5150,5870,7120,7780,8960,10000,10900,12000,13000,14300,16600,18900,21300,23700,25800,28000,30300,33500,36900,40000,43100,46200,49800,52700,56000,61000,65000,69600,74000,78400,82900,86000,89300,94400,95800,98500,99800,102000,103000,103000,108000,108000,104000,105000,104000,101000,99900,93900,81700,68900,64500,64500,63900,62400,60200,58100,57500,57900,58800,62600,63800,66700,65100,67600,64700,67000,67800,67400,67400,67200,63000,62600,63800,68800,68600,63200,64300
56,"BEL","Belgium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7100,6400,6400,6400,6400,6400,6400,6400,6400,6390,6390,6390,6380,6380,6370,6370,6360,6350,6340,6340,6320,6310,6300,6290,6270,6260,6240,6220,6880,4960,5240,5070,4890,5290,6220,6660,6800,7450,8580,8210,8530,7900,8660,9130,9960,10300,9200,9700,10400,11300,12700,13100,14500,14900,14700,15300,16000,16500,16900,18300,18100,19100,20100,21200,22800,24700,22300,24000,27500,26300,28400,31200,28800,29900,29200,27800,30200,30800,33800,34000,36000,38200,37600,36700,35600,37700,40000,40900,44200,42000,41900,40100,44200,44600,46900,48600,50100,52300,55100,51900,54200,58400,55900,55800,63800,64800,64200,64100,68100,68500,71900,75400,45100,38200,50800,40300,37400,49800,61200,56100,62000,79800,84600,86600,86200,1e+05,97700,107000,104000,93100,74900,80400,82900,79200,82900,99800,87400,81700,68900,72300,67800,64200,36800,42900,62300,90000,93100,88300,83100,97300,90600,89100,92600,99200,104000,104000,93800,94300,96900,98600,104000,112000,110000,111000,111000,113000,124000,129000,135000,128000,138000,146000,143000,128000,137000,132000,141000,147000,142000,130000,122000,106000,110000,109000,107000,107000,105000,111000,110000,114000,115000,111000,116000,117000,123000,120000,125000,120000,121000,120000,114000,120000,118000,114000,112000,109000,110000,108000,116000,106000,101000,104000,99600,103000,101000,101000,107000,104000,90800,98200
84,"BLZ","Belize",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,25.8,25.8,29.5,29.5,29.5,29.5,29.5,40.5,40.6,44.3,36.9,70.1,62.7,84.9,84.9,81.3,122,103,137,122,144,159,148,155,178,177,200,218,211,192,185,174,174,174,193,208,230,252,303,314,410,358,380,376,380,310,391,373,352,399,451,436,436,396,425,448,480,440,521,539,565,456,482,470,647,614,621,597,658,559,643
204,"BEN","Benin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,46.8,56.9,63.5,75.2,79.9,92.5,102,131,108,171,136,144,129,153,161,122,154,167,219,298,309,405,398,424,461,278,315,382,386,500,409,465,428,473,713,651,501,536,598,661,765,821,993,1130,1160,1190,1240,1160,1510,1520,1740,2160,2450,2650,2550,3410,3990,3980,4280,4740,4620,4410,4610,4960,5660,6320,7000,7260,7400,7470,8050
60,"BMU","Bermuda",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
64,"BTN","Bhutan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24,6.29,6.34,6.4,6.46,6.52,6.57,10.3,14,25.1,25.2,32.6,36.4,36.5,54.9,65.9,58.7,106,114,66.3,156,180,209,177,239,309,352,452,457,459,460,453,500,460,391,476,474,478,540,723,846,1050,1110,1190,1280,1390,1590,1680,1890,2100,1980,2180
68,"BOL","Bolivia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68,17,17,11.4,22.7,68.1,110,106,66.1,77.7,96.1,131,193,158,199,221,208,253,236,250,301,439,754,681,759,807,1180,1410,1660,1520,1390,1430,1510,1560,1650,1820,1980,2160,2410,2600,2820,2940,2590,3240,3790,3640,3660,4210,4770,4540,4900,4800,4720,4860,4420,4370,4030,4010,3710,3980,4010,4420,5220,5320,5800,7960,9570,8940,9700,10700,11000,10500,11100,8680,10500,11300,11100,12300,15200,12400,13300,13800,14900,16500,18600,18500,19800,19600,20800,21900,21500,21500,19600,21600
70,"BIH","Bosnia and Herzegovina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389,0.919,1.56,2.3,3.28,4.05,5.21,6.51,7.9,9.83,11.5,12.7,22.5,43,43,47.9,37.3,56.5,66,89.3,97.5,91.4,99.2,106,115,137,140,150,154,153,166,170,466,432,409,379,349,326,334,443,472,675,738,756,827,804,910,995,1120,1050,942,857,792,827,865,852,959,922,971,1150,827,320,55.1,5.83,573,1120,1540,1750,2000,1860,1760,1780,1730,2080,2400,2760,2970,2920,3350,3650,3840,3930,4360,4930,4990,4880,4790,5040,5160,6560,7120,6680,7630,7680,8040,8230,7900,8610,9270,8990,10300,9230,10200,10800,11000,11400,11200,11400,11400,11300,7620,15300,12800,3340,3540,4370,8510,10700,10600,14000,13600,14500,14700,16000,16700,18100,18200,20800,21500,22300,25000,23200,22900,20300,19400,22600,22800,22600,22700,21900,17600
