"code","iso","country","GHI.raw.1990","GHI.raw.1991","GHI.raw.1992","GHI.raw.1993","GHI.raw.1994","GHI.raw.1995","GHI.raw.1996","GHI.raw.1997","GHI.raw.1998","GHI.raw.1999","GHI.raw.2000","GHI.raw.2001","GHI.raw.2002","GHI.raw.2003","GHI.raw.2004","GHI.raw.2005","GHI.raw.2006","GHI.raw.2007","GHI.raw.2008","GHI.raw.2009","GHI.raw.2010","GHI.raw.2011","GHI.raw.2012","GHI.raw.2013","GHI.raw.2014","GHI.raw.2015","GHI.raw.2016","GHI.raw.2017","GHI.raw.2018","GHI.raw.2019","GHI.raw.2020","GHI.raw.2021","GHI.raw.2022"
688,"SRB","Serbia",-9999,-9999,-9999,-9999,-9999,1.0204503483115e-06,1.08816323543191e-06,1.0825806126954e-06,1.07559341755279e-06,8.77107938394237e-07,9.62167920561546e-07,9.6236224516504e-07,9.45957553524328e-07,9.3928463531634e-07,9.31883786194429e-07,7.72697376354234e-07,8.26416315463308e-07,7.52106361139539e-07,6.78172269304684e-07,6.25425542279973e-07,6.09508208487496e-07,6.34273880135694e-07,5.75570934297082e-07,5.6908923016404e-07,6.09409536936068e-07,6.83895693656047e-07,6.84236680025657e-07,6.58621947069192e-07,6.3208343294117e-07,6.12789587844395e-07,6.1492398033807e-07,5.56590358406647e-07,5.47615098140166e-07
690,"SYC","Seychelles",1.93262463592055e-07,2.11283899994331e-07,1.96268936580366e-07,1.92446000031401e-07,2.12756972113505e-07,2.10378922614924e-07,2.17529193644047e-07,2.64589140704587e-07,3.15640230850568e-07,3.58215921718122e-07,3.85375481292534e-07,4.32424544077992e-07,3.69094365228592e-07,3.9881853263741e-07,5.3916668481854e-07,4.65547377777764e-07,4.50970500476983e-07,3.66158763099156e-07,4.03640939594945e-07,3.24873412615255e-07,2.68375125561969e-07,1.90099839437815e-07,2.28846307566173e-07,1.8450099855521e-07,2.47132864629796e-07,2.35207811770607e-07,2.69996308540877e-07,2.60666152854133e-07,2.25787580268912e-07,2.18196163227816e-07,2.42409190660582e-07,2.38377745764705e-07,2.04750433932283e-07
694,"SLE","Sierra Leone",8.17397675506708e-07,8.04414788528121e-07,9.58387615291978e-07,9.53478839851895e-07,9.62937273308874e-07,9.79560951448778e-07,9.09177355771196e-07,9.66926763966963e-07,9.53597996789346e-07,9.40695264903371e-07,9.34242270796914e-07,1.08248734451244e-06,9.49668733764783e-07,9.59722303846397e-07,9.68483041418886e-07,9.79863849977069e-07,1.11601835764871e-06,9.85759569502494e-07,9.26048234227332e-07,9.51266379303374e-07,9.13300479604943e-07,9.2588480224298e-07,8.88939849188591e-07,7.4841969482963e-07,7.52689472139225e-07,9.17274363156652e-07,8.91975455352978e-07,8.6748688917897e-07,9.14472233045434e-07,8.04726807644659e-07,8.35956272212731e-07,8.18551493641674e-07,8.48753569688458e-07
702,"SGP","Singapore",1.81924334576232e-07,1.73393729845332e-07,1.73550072883482e-07,1.62949500065712e-07,1.76710060719227e-07,1.28849008252054e-07,1.49737642635277e-07,1.76845107014358e-07,1.65030407721592e-07,1.77091608601819e-07,1.74006234187286e-07,1.78614303163782e-07,1.65511460308386e-07,1.67320008112597e-07,1.4510178190561e-07,1.07752007852013e-07,1.15746503939712e-07,1.13694034737079e-07,1.34442233104259e-07,2.07656060937638e-07,1.17216962460053e-07,7.18450480406966e-08,1.09770428495581e-07,1.12320158702637e-07,1.04873223277584e-07,1.27794022402479e-07,1.01542212514526e-07,9.91076274072846e-08,9.69307112993258e-08,9.1388838541329e-08,9.38766793966882e-08,8.75828121757248e-08,8.37632478868176e-08
534,"SXM","Sint Maarten",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
703,"SVK","Slovakia",-9999,-9999,9.43618980946489e-07,8.72863368491739e-07,7.83839913517607e-07,7.46457333739348e-07,6.97799946866038e-07,6.57114469053355e-07,6.22705994801071e-07,6.07879918093794e-07,5.78759941095057e-07,5.87087013642459e-07,5.4713024437902e-07,5.19539268245842e-07,5.00722273615175e-07,4.69239171614385e-07,4.31141305381438e-07,3.75462750708071e-07,3.5934847713465e-07,3.46778995421452e-07,3.30884141783871e-07,3.15905224662826e-07,2.94958593866275e-07,2.91115092261299e-07,2.70298605470273e-07,2.61543325177827e-07,2.59096565064965e-07,2.58426388508275e-07,2.47651245053025e-07,2.28488288257142e-07,2.19913781727469e-07,2.32668211204444e-07,2.21364516888265e-07
705,"SVN","Slovenia",-9999,-9999,-9999,-9999,-9999,4.41464671299826e-07,4.40372604731167e-07,4.30710654394665e-07,4.07847446072539e-07,3.75573094572354e-07,3.59211794093746e-07,3.70710787117393e-07,3.63840445906233e-07,3.47535998266456e-07,3.39133180892968e-07,3.30425118137529e-07,3.16262201449632e-07,2.97305097297208e-07,2.97967145598517e-07,2.89660388256803e-07,2.8987668576502e-07,2.86230271271151e-07,2.8458975749293e-07,2.75966272197187e-07,2.45281957145254e-07,2.41409706059527e-07,2.47367916240118e-07,2.3628447434501e-07,2.23879240199415e-07,2.10247839272285e-07,2.05075040614325e-07,1.91031704136718e-07,1.80718423884421e-07
90,"SLB","Solomon Islands",6.62342035470428e-07,6.59581652545894e-07,6.02896851085668e-07,6.09340181345411e-07,5.89190491445976e-07,5.29550647157255e-07,5.13053361471191e-07,5.07290276122191e-07,4.94020343003915e-07,4.8132123926409e-07,5.44969952150302e-07,6.01266097220468e-07,6.34583650055577e-07,6.14899696394548e-07,6.01322103948261e-07,5.73719965948124e-07,5.76653182418634e-07,5.82407843608154e-07,5.71172682445251e-07,5.72956192434167e-07,5.4373807906817e-07,5.28702982752786e-07,5.28600282406356e-07,5.29761046883671e-07,5.02500623266002e-07,4.78036674329634e-07,4.57077517538777e-07,4.50521637893726e-07,4.52389773321997e-07,4.63229383751907e-07,4.88314386629767e-07,5.05769961516513e-07,5.31919984032123e-07
706,"SOM","Somalia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.99337555751801e-06,2.78432276287826e-06,2.44698194373112e-06,2.28484211423197e-06,2.24247070454654e-06,2.09680133015586e-06,1.99970435821669e-06,1.97791388031314e-06,1.91462368877511e-06,1.85137926784847e-06
710,"ZAF","South Africa",8.50471431755695e-07,8.84724158385668e-07,8.52493976022305e-07,8.82224961610901e-07,8.96905365810603e-07,9.15730433949408e-07,8.96506602691803e-07,9.22917715398033e-07,9.11990710449061e-07,8.86648842769808e-07,9.16668258566466e-07,8.93884140875469e-07,8.88725602968837e-07,9.03450063852954e-07,8.98690345183518e-07,8.4732696549345e-07,8.161412153465e-07,8.14866148267706e-07,7.89888454521998e-07,7.89067776535836e-07,7.75516843589023e-07,7.76453335256222e-07,7.39782845552947e-07,7.32973122247006e-07,7.63324041765474e-07,7.20557051522251e-07,7.0853451531172e-07,6.99362054574629e-07,7.00750081896151e-07,7.02442607925392e-07,7.28306619921781e-07,6.91152698911384e-07,6.58562462050723e-07
410,"KOR","South Korea",5.55452850493851e-07,5.40547603873014e-07,5.52555285280552e-07,5.68880412142169e-07,5.53863748610928e-07,5.41885278980607e-07,5.44790474189136e-07,5.4656871524612e-07,4.95355910466033e-07,4.8297680073405e-07,4.74794805264792e-07,4.63568206831425e-07,4.49545513633409e-07,4.42842318111459e-07,4.2744670817065e-07,4.12674965312397e-07,3.95873058836145e-07,3.83430806833466e-07,3.80822802186879e-07,3.80522531240822e-07,3.90093881643742e-07,3.92780972967434e-07,3.85455210236087e-07,3.78568975675688e-07,3.63958061458617e-07,3.54105287287343e-07,3.44410275149079e-07,3.42300652825941e-07,3.40235084947698e-07,3.21087805086325e-07,3.0281099618548e-07,2.98371541234171e-07,2.86062425361969e-07
728,"SSD","South Sudan",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.64309189095094e-06,9.83320133565126e-06,7.64571028119178e-06,7.66118819838813e-06,7.80524700997389e-06,9.14508180720092e-06,9.30802637768965e-06,1.03953853268562e-05,8.97701590683473e-06,1.09107174805603e-05,1.07950790673196e-05,1.02049001105555e-05
724,"ESP","Spain",2.70253201146606e-07,2.6990135797084e-07,2.76667758225227e-07,2.69885525009592e-07,2.78007469355956e-07,2.84991386214885e-07,2.70093766248106e-07,2.72557151849058e-07,2.68777218883085e-07,2.76494084830016e-07,2.73450730539817e-07,2.61960585196449e-07,2.67118177271813e-07,2.63761753893212e-07,2.65726307512536e-07,2.65328983943986e-07,2.51453226551219e-07,2.48408996342537e-07,2.27819816327781e-07,2.14063555669919e-07,2.04728162732928e-07,2.0633395436216e-07,2.07932404624505e-07,1.94393777935386e-07,1.92485692958259e-07,1.92291843734222e-07,1.79900361173603e-07,1.8170779042789e-07,1.74110311026182e-07,1.60759188017297e-07,1.59198169001527e-07,1.59743456498186e-07,1.56907361302539e-07
144,"LKA","Sri Lanka",2.49614169481616e-07,2.35897317363971e-07,2.42806749425021e-07,2.29366326143019e-07,2.27141498112456e-07,2.18620707029519e-07,2.16867477469339e-07,2.0981529235516e-07,1.94383729990216e-07,1.98804513972029e-07,2.01267751968471e-07,2.04142315154642e-07,2.04315098459921e-07,1.94507672316211e-07,1.92048918560391e-07,1.86094208505331e-07,1.72146659629614e-07,1.61752403589728e-07,1.59586093286921e-07,1.56772897843581e-07,1.49206396938709e-07,1.47870908646344e-07,1.41970737784721e-07,1.30828474439637e-07,1.33425026026947e-07,1.40213433150532e-07,1.42388238556307e-07,1.30429980887089e-07,1.27750851086666e-07,1.35057553538711e-07,1.43215420658533e-07,1.3542908466755e-07,1.35079012156849e-07
275,"PSE","State of Palestine",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
729,"SDN","Sudan",7.05139838935184e-07,6.77191168088723e-07,6.88494005526948e-07,6.92513399429447e-07,7.481338815324e-07,7.26175007312776e-07,7.11041211864737e-07,6.28774879079583e-07,6.18876413831728e-07,6.24120861887225e-07,6.17106052818777e-07,5.93467888185302e-07,5.84991888894904e-07,5.73617133404695e-07,5.65550169354942e-07,5.44550364122242e-07,5.16230123136807e-07,5.05223623577032e-07,4.91932115496885e-07,5.15306142486018e-07,4.96264815438848e-07,5.01739694157677e-07,6.31798336485272e-07,6.39901337027705e-07,6.17321800020276e-07,6.31733155454799e-07,6.15567712740127e-07,6.24515248551661e-07,6.52262772519286e-07,6.6678650916812e-07,6.93001039107602e-07,7.14383210314511e-07,7.37649845915035e-07
740,"SUR","Suriname",5.27576578131785e-07,5.72240226418977e-07,5.96888917268811e-07,6.25292710673479e-07,6.06585072787687e-07,6.11449509479052e-07,6.13177463704977e-07,5.67579205505669e-07,5.54463909998842e-07,5.52821658363924e-07,5.42087963820317e-07,5.50869451870346e-07,3.87737952216734e-07,3.74646692553328e-07,3.51390920124397e-07,3.33684765153632e-07,3.38476129058291e-07,3.20553823001653e-07,3.37373432302953e-07,3.42777738414066e-07,3.66824978164372e-07,3.29228406869281e-07,3.60125776837018e-07,3.60107409570589e-07,3.69525718880761e-07,3.70290739673221e-07,3.52610819977243e-07,3.65040823355229e-07,3.79471391979578e-07,3.84435398514669e-07,4.08091371918763e-07,4.80008660015322e-07,4.80173444687916e-07
752,"SWE","Sweden",2.46153665924505e-07,2.49265018388984e-07,2.5119434326368e-07,2.57357213820211e-07,2.55975733015224e-07,2.44364258823464e-07,2.53391749284227e-07,2.30347616296043e-07,2.22040440431384e-07,2.0382301844027e-07,1.90881158666957e-07,1.90237516998226e-07,1.87930484601833e-07,1.84480958535947e-07,1.75101143926783e-07,1.63254082575063e-07,1.55001620494718e-07,1.47381149338512e-07,1.42581737392459e-07,1.38797617124458e-07,1.44494062142225e-07,1.30505018712613e-07,1.24899905053447e-07,1.1992711013334e-07,1.13218305223321e-07,1.06438397330623e-07,1.0435458277626e-07,9.96978171212517e-08,9.63505685639796e-08,9.27412076665263e-08,8.67182747223038e-08,8.57613258345131e-08,8.44265390516714e-08
756,"CHE","Switzerland",1.45418270317557e-07,1.51582093278113e-07,1.51014197955887e-07,1.44354445048343e-07,1.39858084606786e-07,1.41486086673878e-07,1.42577648410475e-07,1.36166605957321e-07,1.36045512966839e-07,1.33310510772157e-07,1.26563491881198e-07,1.2818081133709e-07,1.24729737011427e-07,1.27028882442522e-07,1.25004177737327e-07,1.23183986671645e-07,1.1771385947722e-07,1.09413606405821e-07,1.09076807211044e-07,1.08543352619635e-07,1.08197459547325e-07,9.84690441064384e-08,9.97269870129478e-08,9.9704754351566e-08,9.01224194796545e-08,8.77586197602294e-08,8.66099167214617e-08,8.38056942326885e-08,7.89264240011548e-08,7.7506604406992e-08,7.47740328793704e-08,7.3992052860118e-08,7.17446089776084e-08
760,"SYR","Syria",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
158,"TWN","Taiwan",4.31185049984448e-07,4.25322906267167e-07,4.16211815641314e-07,4.19824602493554e-07,4.11104032893134e-07,4.05169707033477e-07,3.99750112688153e-07,4.04971067917448e-07,4.05984576695999e-07,3.93877494537512e-07,4.02105924775128e-07,4.17994056255384e-07,4.12821617441049e-07,4.14148772904273e-07,4.00574174557553e-07,3.88256113362034e-07,3.7658112634799e-07,3.55803629868309e-07,3.33795646430965e-07,3.2016721238994e-07,3.09065826875959e-07,3.05889107435674e-07,2.93868902785579e-07,2.88995141178659e-07,2.78407930337652e-07,2.71927000988054e-07,2.69727998859279e-07,2.66370096735052e-07,2.57525924692509e-07,2.4008372496363e-07,2.29734049946858e-07,2.2733923748598e-07,2.16664118139893e-07
762,"TJK","Tajikistan",1.33853670077984e-06,1.52135654764406e-06,1.82173363233555e-06,1.88052115386305e-06,1.72527961997936e-06,1.68198286512082e-06,1.69219106404123e-06,1.64676164412958e-06,1.44814311700261e-06,1.38236978972508e-06,1.3476431515824e-06,1.19163400170664e-06,1.16150462459365e-06,9.87703583307958e-07,1.0883461678185e-06,9.27888484265628e-07,9.22248184918627e-07,8.51994494106393e-07,6.80299246568087e-07,6.57039427549046e-07,5.97169008000542e-07,5.27339282264112e-07,5.08196093397917e-07,4.53742590786328e-07,4.60552207497318e-07,4.65676379729518e-07,4.6969042814245e-07,4.8535080473329e-07,4.34832641154164e-07,4.11784726174095e-07,3.89063865399369e-07,3.60656899102374e-07,3.35393096117344e-07
834,"TZA","Tanzania",1.2544114932013e-06,1.24656076639679e-06,1.24763876098274e-06,1.257782651806e-06,1.25331959414297e-06,1.31397457076383e-06,1.2107303204479e-06,1.17583484801555e-06,1.22697946121566e-06,1.2035275202495e-06,1.11602050175015e-06,1.08757628834013e-06,1.11118830382019e-06,1.12556579965716e-06,1.03904010298931e-06,1.03339779210132e-06,9.39141996241249e-07,9.1409285548123e-07,8.97474743854717e-07,8.62568791599235e-07,8.6056160930696e-07,8.33389073830271e-07,8.30717723667371e-07,8.17809104458697e-07,7.7613001158189e-07,7.64133127912559e-07,7.19156799835296e-07,6.68726567236698e-07,6.41885952558294e-07,6.28176542212617e-07,6.34313362935713e-07,6.21948738076141e-07,6.1327418947912e-07
764,"THA","Thailand",3.78394724430044e-07,3.7567560092724e-07,3.70193032235904e-07,3.73536032061368e-07,3.71335913467796e-07,3.76491768742225e-07,3.83784475628414e-07,4.10563015806339e-07,4.10735110256443e-07,4.10219279205742e-07,4.06785702493699e-07,4.09969901001283e-07,4.04405435625674e-07,3.96177457407201e-07,3.96741452374245e-07,3.88919420902515e-07,3.76058467647521e-07,3.70685891269076e-07,3.68794040148174e-07,3.72468576360295e-07,3.57428507823809e-07,3.5216761443917e-07,3.4274506820836e-07,3.30180330601022e-07,3.26192490392275e-07,3.14783574666935e-07,3.17261315610277e-07,3.10991760154329e-07,3.02460522708662e-07,2.95771494864135e-07,3.06610176310651e-07,2.99816712538005e-07,2.94134419765076e-07
626,"TLS","Timor-Leste",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.89295412469573e-07,5.46619444767606e-07,5.85173173056972e-07,5.99420388624581e-07,8.06778459522849e-07,8.7964107734526e-07,1.63785670356674e-06,1.62099197114711e-06,1.6229271467574e-06,1.47809730683941e-06,1.25035787440997e-06,1.17507493306719e-06,1.22220062319178e-06,1.21750822989827e-06,9.61655194823426e-07,9.61038912995313e-07,7.94718098553734e-07,7.85638846734772e-07,7.95375202867394e-07,6.34444083801322e-07,4.33712347207563e-07,3.89361628378431e-07,4.85825254862653e-07
768,"TGO","Togo",9.95153338179543e-07,9.80986323989138e-07,9.77782272690095e-07,1.15642657643597e-06,9.99016259487526e-07,8.8007640984815e-07,9.15098447709046e-07,8.60558679060274e-07,8.31053184471114e-07,9.33196444400986e-07,8.6756050358119e-07,8.88532673644997e-07,9.01702711672895e-07,9.03155979807841e-07,9.36425851448141e-07,9.84537180299479e-07,9.22638215075777e-07,9.43990497647306e-07,9.34954973623798e-07,1.06374470762564e-06,1.05998598486516e-06,9.66811377199856e-07,9.99537307738502e-07,9.02635687971786e-07,9.38992899552319e-07,9.29962009005066e-07,1.14434238805314e-06,1.35213011339984e-06,1.53945457744579e-06,1.44810080761128e-06,1.56347422341967e-06,1.52384026180211e-06,1.43570262777393e-06
776,"TON","Tonga",6.80473275954815e-07,6.84317981170238e-07,6.33917319315286e-07,6.44763452403208e-07,6.31949843334103e-07,5.85940309036164e-07,5.43661933467722e-07,5.81969112052625e-07,5.49408010010002e-07,5.80213179870922e-07,5.53697618646998e-07,4.85278787942501e-07,4.58880654029447e-07,4.45106410944972e-07,4.1084158409861e-07,3.87841250163869e-07,3.82533022767185e-07,3.54224526366068e-07,3.51259175504076e-07,3.90306346633506e-07,3.60965157001339e-07,3.1574394632597e-07,3.19812093987586e-07,3.29421793311078e-07,3.23823823902726e-07,3.30543366529145e-07,3.21981536483288e-07,3.52284915570248e-07,3.58173569062825e-07,3.72999535899319e-07,3.72678788735493e-07,3.89452075616521e-07,-9999
780,"TTO","Trinidad and Tobago",1.77024239025035e-06,1.72943848838371e-06,1.61041343154177e-06,1.5200551926357e-06,1.60512583732051e-06,1.54595293721303e-06,1.5934722042134e-06,1.47885058880249e-06,1.55846553524956e-06,1.5825399319609e-06,1.47764700902964e-06,1.56063708382604e-06,1.53957339397878e-06,1.52451032973359e-06,1.5257221978761e-06,1.73627681004188e-06,1.63978899527648e-06,1.5962536020426e-06,1.49374389862613e-06,1.61194492037581e-06,1.64533777394338e-06,1.60452723140334e-06,1.48924130231404e-06,1.41276992360213e-06,1.35903280515175e-06,1.33530250737596e-06,1.33277836122822e-06,1.40716486457013e-06,1.42134124157459e-06,1.41996835807678e-06,1.25819423890015e-06,1.23327032671588e-06,1.30465328639573e-06
788,"TUN","Tunisia",4.53485980735291e-07,4.98970281692682e-07,4.56908562837015e-07,4.7566160677637e-07,4.42812680035571e-07,4.35063570957318e-07,4.41250252345769e-07,4.2650077327694e-07,4.38524379373339e-07,4.31487828816512e-07,4.39983961725703e-07,4.37231888161666e-07,4.30480799435404e-07,4.1670079662075e-07,4.10267191621836e-07,4.06701024221897e-07,3.97318195518777e-07,3.85642279874047e-07,3.86023097783456e-07,3.77988842931122e-07,3.8966583601844e-07,3.78411525218335e-07,3.83408390891616e-07,3.69421297803549e-07,3.67295817638862e-07,3.73057727522233e-07,3.61134120452129e-07,3.52243030834521e-07,3.12673967428612e-07,3.03454387528695e-07,3.08985635136536e-07,3.43945246181487e-07,3.37224982341141e-07
792,"TUR","Turkiye",3.2975342852309e-07,3.34657027961168e-07,3.2858219999626e-07,3.14817169023418e-07,3.22668481121282e-07,3.16588856786666e-07,3.16064668108174e-07,3.06522438896001e-07,3.01917415416379e-07,3.09508534637232e-07,3.10263464025304e-07,3.07786587483284e-07,2.94264875765553e-07,2.97251230537872e-07,2.8000316560141e-07,2.75604055615904e-07,2.73357016559502e-07,2.83691882576019e-07,2.80154666900709e-07,2.98702661845989e-07,2.78181513843274e-07,2.69441107806064e-07,2.68139414856687e-07,2.43247914423145e-07,2.41349193117452e-07,2.3539957825091e-07,2.39765922145644e-07,2.35232998546991e-07,2.26650664866531e-07,2.18942495101275e-07,2.2100468154095e-07,2.13618633105893e-07,1.99468785332672e-07
795,"TKM","Turkmenistan",2.34459774347715e-06,2.44759703552568e-06,2.26331080405789e-06,2.36383527043848e-06,2.27166339787759e-06,2.44648922495404e-06,2.33498726531989e-06,2.0463173041156e-06,2.13638261937919e-06,2.44992519396823e-06,2.78526015625035e-06,2.67138562791219e-06,2.85369345534564e-06,3.11440919641219e-06,3.01766512133609e-06,2.75165939657967e-06,2.57600857466181e-06,2.48827516972151e-06,2.32555096526452e-06,1.73167501453087e-06,1.73859459425035e-06,1.75487112135494e-06,1.65387502482944e-06,1.63890142874907e-06,1.50785608981649e-06,1.46295321273503e-06,1.34519243997438e-06,1.25409027351011e-06,1.23916134657176e-06,1.15833779705117e-06,1.40829934232751e-06,-9999,-9999
796,"TCA","Turks and Caicos Islands",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.54739723625132e-07,2.57691064132e-07,2.60171460243369e-07,2.50876548725318e-07,2.33003911823447e-07,2.26980672904802e-07,2.46653349730937e-07,2.39359414696782e-07,2.32976415096948e-07,2.92092904562835e-07,2.65520898758604e-07,2.7203941930717e-07
798,"TUV","Tuvalu",6.08839621583242e-07,6.19375861782577e-07,6.0669100095135e-07,5.75813872839593e-07,5.26602920502732e-07,5.56235064071576e-07,5.91496353018893e-07,5.41355630407136e-07,4.69491004362462e-07,4.81768423876748e-07,4.8729972200886e-07,4.88919657165101e-07,5.52106838547578e-07,5.77975754806128e-07,5.93790444797973e-07,6.23585555233998e-07,5.0107214865889e-07,5.72691546539563e-07,5.40441933035119e-07,5.80256802536383e-07,4.90672240754925e-07,4.62247939283851e-07,5.74298344753627e-07,5.52495411948127e-07,5.55330298471549e-07,5.05508092070918e-07,4.81466913208698e-07,4.71738916733157e-07,4.75639436554117e-07,4.36938805097575e-07,4.60035056290395e-07,4.59913015455666e-07,4.58495080709594e-07
800,"UGA","Uganda",1.16621655186937e-06,1.14026865004104e-06,1.12732141836238e-06,1.06395568490988e-06,9.86010869013877e-07,9.14861237854522e-07,8.63250306678649e-07,8.54962547938648e-07,8.6195292859882e-07,7.91276687679229e-07,7.8364026899686e-07,7.58215725080948e-07,7.19749847392092e-07,7.28445285672108e-07,6.87391527089965e-07,6.99322806362749e-07,6.03926958406836e-07,6.14027233395122e-07,6.84789375981133e-07,6.48956912510568e-07,6.51830343859335e-07,6.02078139109867e-07,6.04843865295277e-07,5.88138503844107e-07,5.7739558489876e-07,5.68794592592906e-07,5.49627708351171e-07,5.46261412747622e-07,5.28984842826563e-07,5.0540030818507e-07,5.01606737750756e-07,4.99891395613809e-07,4.9214855269344e-07
804,"UKR","Ukraine",1.11930853801114e-06,1.1149697708509e-06,1.15758869563666e-06,1.19887695585298e-06,1.32478985508597e-06,1.40296263662975e-06,1.43242017087393e-06,1.43174981761336e-06,1.40471610908448e-06,1.31948612904346e-06,1.18419435527679e-06,1.13224034248064e-06,1.03826624327701e-06,9.67725232121384e-07,8.71618160733785e-07,8.43441453367012e-07,8.13606676621221e-07,7.57642275287294e-07,7.19598782348879e-07,7.35828143024526e-07,7.35055131130365e-07,7.32911056597175e-07,7.12665747080438e-07,6.96493745068994e-07,6.87511420753721e-07,6.70135506710164e-07,6.91885480628451e-07,6.46802943400807e-07,6.57559944492811e-07,6.26217788180509e-07,6.20743028773631e-07,6.15137462382472e-07,6.65724341623546e-07
784,"ARE","United Arab Emirates",3.10346384507581e-07,3.34297334735622e-07,3.32200201782039e-07,3.67522065447903e-07,3.72015018833914e-07,3.55888558968829e-07,3.62858093148947e-07,3.49628135350678e-07,3.8288694831794e-07,3.74724477971502e-07,4.45507762416493e-07,4.40586761730818e-07,4.01696025920141e-07,4.56645708702888e-07,4.56049569606411e-07,4.68520498278527e-07,4.31366999137877e-07,4.31159528394665e-07,4.53102028179289e-07,4.85380035010921e-07,4.50497951638945e-07,4.39652359173876e-07,4.90692645625048e-07,4.66258006854735e-07,4.3605380228806e-07,4.48956449714637e-07,4.12070822666416e-07,3.57900457231991e-07,3.49145643642786e-07,3.56674394431133e-07,3.62880132845421e-07,3.70269691532172e-07,3.66993071991234e-07
826,"GBR","United Kingdom",4.49780189782415e-07,4.59586317494069e-07,4.46504914959798e-07,4.25470070356019e-07,4.03287321432639e-07,3.9029769365259e-07,3.93139276075399e-07,3.64837115709755e-07,3.52542299229993e-07,3.28711877866129e-07,3.15707105460643e-07,3.10448448829474e-07,2.95832253507501e-07,2.89217029606507e-07,2.81128704507459e-07,2.7077333174401e-07,2.62434964430215e-07,2.51154288762684e-07,2.43802449861389e-07,2.33322999771086e-07,2.33110762710724e-07,2.13484943818671e-07,2.16445280914184e-07,2.07556459971529e-07,1.86859692479377e-07,1.76554480799967e-07,1.64221859727742e-07,1.5634929883938e-07,1.51093051053593e-07,1.43898357627601e-07,1.45936312626107e-07,1.42352254400024e-07,1.351405067633e-07
840,"USA","United States of America",6.40402398687545e-07,6.33911763359701e-07,6.23184709549824e-07,6.16387437294926e-07,6.01824100700004e-07,5.92515363294608e-07,5.88095490773257e-07,5.67227755406699e-07,5.47068151125425e-07,5.24842413864728e-07,5.17895198514503e-07,5.04753112344925e-07,4.99271556092876e-07,4.89185300874593e-07,4.78682527799206e-07,4.63464150967683e-07,4.46598654831724e-07,4.43701453570785e-07,4.30593650831996e-07,4.14717493888261e-07,4.16170750040273e-07,4.01264648579765e-07,3.79110349429658e-07,3.81467560965391e-07,3.76111379291386e-07,3.57860824267547e-07,3.4375422064033e-07,3.35579944606109e-07,3.35402159200081e-07,3.21343588537663e-07,3.00875044393283e-07,2.99131064959192e-07,2.95657272335367e-07
858,"URY","Uruguay",8.40968358287444e-07,8.53805579663535e-07,8.35944732156317e-07,8.14276792094273e-07,7.49220117104143e-07,7.69021016399181e-07,7.65270432771236e-07,7.01225696205811e-07,6.61450534181734e-07,6.88309880311379e-07,6.59166004040656e-07,6.72041254054509e-07,7.2237571378392e-07,7.41707671142135e-07,7.51999387396615e-07,6.94454238905573e-07,6.95876960631987e-07,6.28122938716632e-07,6.2767473913789e-07,6.0729504483823e-07,5.33460523471265e-07,5.3167582203449e-07,5.32654921137586e-07,4.89917813313883e-07,4.67733207383541e-07,4.67573704233129e-07,4.63622995521002e-07,4.49279419980855e-07,4.38129504108562e-07,4.33552071855841e-07,4.47504669150395e-07,4.33484638551189e-07,4.2701591191404e-07
